booking_id,game_id,employee_id,location_id,booking_date,num_players,total_cost,tip_received
4989,14,9,2,2021-02-03,7,70,14.0
4990,88,34,1,2022-06-11,7,70,12.114348967122407
4991,65,35,1,2022-12-21,9,90,10.013850397982024
4992,140,23,1,2022-10-01,8,80,9.018933055389184
4993,121,9,2,2021-09-28,8,80,9.53330261470915
4994,3,7,2,2021-09-05,9,90,18.0
4995,143,18,2,2021-11-28,9,90,17.3395062971545
4996,13,21,1,2022-08-21,9,90,14.976419795376216
4997,136,11,1,2022-11-12,12,120,21.36825777401469
4998,20,4,1,2021-03-26,11,110,21.150058290620862
4999,25,20,1,2022-05-08,11,110,19.2482925611395
5000,89,1,2,2021-12-10,10,100,10.516058091759469
5001,30,33,2,2022-04-02,8,80,9.595238579906288
5002,7,19,1,2021-10-23,9,90,16.011616835197024
5003,21,11,1,2021-12-21,7,70,14.0
5004,16,6,1,2022-02-06,7,70,9.516638249964663
5005,29,9,2,2022-10-13,9,90,14.556544599357988
5006,72,18,1,2021-04-06,7,70,14.0
5007,3,31,2,2022-07-24,10,100,13.087494946744801
5008,96,24,1,2021-11-17,7,70,7.454762462806153
5009,132,26,2,2021-02-14,8,80,8.0
5010,144,27,1,2022-01-08,8,80,16.0
5011,66,33,2,2021-05-01,7,70,11.958871736078192
5012,145,18,2,2022-08-01,8,80,11.135479707157334
5013,106,14,1,2021-04-05,9,90,18.0
5014,34,3,1,2022-03-10,8,80,11.76278063281854
5015,46,23,2,2022-12-20,8,80,12.821575590383178
5016,108,36,2,2021-06-08,9,90,10.659096456857723
5017,99,32,2,2021-01-27,8,80,8.0
5018,45,13,2,2022-01-27,9,90,17.91572490791849
5019,103,2,2,2021-05-15,10,100,14.211775782257796
5020,48,13,2,2021-04-16,8,80,16.0
5021,145,20,2,2022-01-20,8,80,10.0206778874974
5022,84,7,2,2021-02-05,8,80,14.418218304247986
5023,70,29,1,2021-02-21,8,80,9.786698538024336
5024,101,17,2,2022-03-19,8,80,13.54951805322068
5025,62,19,2,2021-08-14,7,70,7.0
5026,44,29,2,2021-03-25,8,80,14.826980319414028
5027,71,7,1,2021-04-02,6,60,8.897228428491502
5028,11,10,1,2021-08-08,8,80,11.91784256946682
5029,45,17,2,2021-07-25,8,80,15.276613255610584
5030,131,26,2,2022-03-11,9,90,9.212648127866455
5031,124,21,2,2021-04-04,8,80,8.0
5032,32,25,2,2022-12-28,10,100,13.231329711395917
5033,110,39,2,2022-06-04,10,100,16.002929085104068
5034,58,14,1,2022-10-23,9,90,14.33183876866637
5035,144,32,1,2021-07-14,9,90,18.0
5036,141,14,1,2022-07-02,9,90,15.276529121360976
5037,147,14,1,2021-10-27,8,80,11.132019702637958
5038,20,12,1,2021-08-14,9,90,13.537426221274899
5039,72,30,2,2022-01-22,9,90,9.0
5040,84,15,1,2022-06-19,10,100,10.166039477441764
5041,54,14,1,2022-09-04,7,70,14.0
5042,30,33,2,2021-10-03,8,80,8.0
5043,8,6,1,2022-07-13,7,70,7.947610426638197
5044,54,17,2,2022-08-07,7,70,12.040434647484144
5045,69,38,2,2022-07-17,8,80,12.80686850649688
5046,33,7,1,2022-01-12,8,80,8.724431839148707
5047,69,1,2,2022-09-25,8,80,16.0
5048,66,36,1,2021-02-20,7,70,9.828576178884385
5049,91,18,2,2022-08-07,6,60,6.870586733174472
5050,71,5,1,2021-06-04,6,60,6.0
5051,35,31,1,2022-02-15,10,100,17.290460303740026
5052,63,22,2,2021-02-14,8,80,10.101160447107581
5053,76,26,1,2021-05-22,10,100,17.216149372484626
5054,150,17,1,2021-10-14,9,90,14.074905908707665
5055,41,16,2,2022-12-17,8,80,16.0
5056,41,10,2,2021-12-07,8,80,13.971174341100802
5057,110,13,1,2022-03-16,11,110,12.421622716629585
5058,128,13,2,2021-10-10,8,80,16.0
5059,24,30,2,2022-04-20,9,90,11.726370025698953
5060,130,28,2,2022-12-16,9,90,13.37389768970858
5061,16,23,1,2021-07-23,7,70,14.0
5062,12,22,2,2021-12-13,8,80,14.428817889164298
5063,102,26,1,2021-11-20,10,100,12.33045826440386
5064,124,3,1,2022-05-28,10,100,20.0
5065,141,32,1,2021-10-27,9,90,9.0
5066,90,11,1,2021-01-17,7,70,11.60250017028565
5067,8,35,2,2022-06-23,7,70,7.0
5068,101,15,2,2021-11-06,8,80,9.938291055869755
5069,103,20,2,2022-06-23,9,90,11.219014782087719
5070,14,27,2,2021-02-01,7,70,13.988879193431295
5071,96,37,2,2022-12-17,8,80,14.011792130689193
5072,50,18,2,2022-03-16,9,90,15.813124246614496
5073,31,38,1,2022-05-21,9,90,15.977262983375269
5074,81,28,1,2021-05-11,8,80,8.640107475922242
5075,61,3,2,2021-06-20,9,90,9.25265504650763
5076,12,27,2,2022-11-05,9,90,18.0
5077,46,7,2,2022-06-09,11,110,12.177137346002036
5078,120,31,2,2022-06-11,10,100,13.751572370913822
5079,23,17,1,2021-09-16,7,70,10.654401437856249
5080,3,15,2,2021-07-10,8,80,12.66154364610607
5081,94,21,2,2022-08-01,9,90,16.20596706660129
5082,33,34,2,2021-06-14,8,80,12.241811395331627
5083,146,11,1,2021-10-02,9,90,9.0
5084,94,11,1,2021-12-12,9,90,11.197603608255967
5085,86,30,1,2021-12-11,11,110,14.324912426706867
5086,34,21,1,2021-04-21,8,80,14.276558918414004
5087,116,28,2,2021-01-05,11,110,13.584945303347046
5088,13,7,2,2022-01-27,9,90,10.076977064340038
5089,51,39,1,2021-02-20,9,90,18.0
5090,29,38,2,2022-07-27,7,70,11.009282654528215
5091,135,3,2,2021-02-21,8,80,8.0
5092,116,15,1,2022-11-26,11,110,19.43097307551858
5093,73,15,1,2022-04-23,11,110,14.381027819827414
5094,52,38,1,2022-09-18,10,100,12.07121898268134
5095,146,23,2,2021-03-06,9,90,13.099616483364809
5096,23,31,1,2022-12-11,7,70,11.491096442522252
5097,4,24,1,2021-10-23,10,100,10.0
5098,9,17,2,2022-05-20,7,70,11.813107867849833
5099,119,4,1,2021-03-21,7,70,12.064548813987546
5100,42,6,2,2021-09-07,8,80,16.0
5101,8,24,1,2022-06-11,7,70,11.625924916625076
5102,30,37,2,2021-02-25,8,80,8.0
5103,123,8,1,2022-11-13,8,80,9.28736954925439
5104,98,28,1,2022-03-27,10,100,17.019358575715415
5105,59,12,1,2021-02-13,10,100,10.0
5106,114,33,1,2022-02-04,8,80,13.22229916686604
5107,12,20,1,2021-12-07,8,80,8.0
5108,90,37,1,2021-06-06,9,90,9.0
5109,38,6,2,2022-01-23,8,80,13.420701140800155
5110,127,37,1,2021-02-12,6,60,8.796590596253237
5111,79,25,2,2022-12-22,9,90,13.119945081226279
5112,124,20,2,2021-11-16,10,100,14.96907048129581
5113,40,36,2,2022-04-28,9,90,13.73459067241515
5114,122,21,1,2021-11-05,9,90,9.451378690343471
5115,81,37,1,2021-10-17,10,100,13.22269487140391
5116,130,3,1,2021-03-06,9,90,15.125690976767643
5117,138,17,2,2021-06-20,7,70,8.754670031596616
5118,43,11,1,2022-11-27,7,70,14.0
5119,38,30,1,2021-07-07,8,80,13.680971978655045
5120,132,32,2,2021-07-03,8,80,12.25521744309256
5121,8,17,1,2022-11-13,7,70,14.0
5122,8,15,2,2022-04-22,7,70,7.146748415548877
5123,144,15,1,2022-02-20,8,80,9.614085309723553
5124,45,6,1,2022-06-02,8,80,8.0
5125,64,3,2,2022-08-06,7,70,11.221170601618518
5126,123,31,1,2021-11-27,7,70,13.089491656080398
5127,40,3,2,2021-07-20,8,80,11.658406139499366
5128,12,1,1,2022-05-26,8,80,16.0
5129,111,25,2,2022-02-04,10,100,17.958867102579607
5130,33,5,1,2021-06-11,8,80,15.189499053213144
5131,88,13,2,2021-03-06,7,70,7.283824692493504
5132,145,36,2,2021-12-11,8,80,15.469072257786127
5133,132,20,1,2021-04-16,8,80,12.738178354813497
5134,59,14,2,2022-07-02,7,70,14.0
5135,42,6,1,2021-08-14,7,70,7.0
5136,131,9,1,2022-09-03,8,80,12.299531366870518
5137,85,3,1,2022-10-08,10,100,19.15438415598663
5138,141,11,2,2022-12-24,9,90,9.317002770956233
5139,89,6,2,2022-06-12,10,100,13.656616281684272
5140,5,22,1,2022-01-15,8,80,8.0
5141,145,28,1,2021-01-12,8,80,10.749787880748476
5142,115,6,1,2022-04-20,7,70,7.0
5143,37,15,2,2021-12-17,7,70,7.0
5144,74,5,2,2021-08-14,11,110,11.0
5145,122,14,1,2022-08-06,9,90,11.432817112568312
5146,150,32,2,2021-03-25,9,90,17.612718583558255
5147,17,39,1,2021-05-20,8,80,13.966560345083632
5148,15,23,2,2021-03-28,9,90,9.967662474711947
5149,59,24,2,2021-08-26,7,70,8.646448644501817
5150,143,12,1,2022-11-06,7,70,8.478409993258794
5151,19,33,2,2021-12-02,8,80,10.624833605741937
5152,123,35,2,2022-06-20,7,70,7.0
5153,127,22,2,2021-11-13,7,70,7.0
5154,10,32,1,2021-09-16,9,90,15.356045846598864
5155,75,26,2,2021-02-07,8,80,8.0
5156,113,17,1,2022-05-13,9,90,17.45320339682443
5157,88,29,1,2021-09-23,8,80,16.0
5158,74,25,1,2021-12-19,9,90,11.245327849025688
5159,33,18,1,2022-09-10,7,70,9.615995969016932
5160,136,5,1,2021-05-01,11,110,13.102484569488896
5161,146,38,2,2022-07-12,7,70,7.0
5162,144,38,2,2021-03-27,9,90,11.723026031780659
5163,34,36,2,2021-05-25,8,80,11.502821996100417
5164,7,6,2,2021-11-14,11,110,11.0
5165,54,17,1,2021-03-27,7,70,9.580271240446596
5166,70,18,1,2022-02-25,7,70,13.065730407787212
5167,10,13,2,2021-05-12,11,110,18.731518977193144
5168,102,26,1,2022-08-17,9,90,9.845681065319528
5169,29,5,1,2021-06-06,10,100,20.0
5170,88,25,2,2021-07-18,8,80,9.901039045988176
5171,8,37,2,2021-08-08,7,70,14.0
5172,136,24,2,2021-06-16,12,120,18.186163833420014
5173,108,27,1,2021-06-06,9,90,13.732460299113175
5174,54,15,2,2021-04-03,7,70,9.904370946443679
5175,141,5,2,2022-03-20,11,110,18.10711551933679
5176,31,31,1,2021-02-07,8,80,16.0
5177,86,24,2,2021-05-15,9,90,12.735631047239577
5178,83,35,2,2021-05-27,9,90,12.18434054324689
5179,9,17,1,2022-08-21,7,70,11.230577127073845
5180,63,8,1,2022-08-20,8,80,10.8334852776625
5181,3,4,2,2021-11-20,8,80,9.877191972683626
5182,38,1,1,2022-09-26,8,80,16.0
5183,60,20,2,2022-10-16,7,70,12.01299027183027
5184,44,1,1,2021-08-16,8,80,8.0
5185,8,37,2,2021-05-10,7,70,13.841427689043236
5186,91,18,2,2021-04-25,6,60,8.761895946302065
5187,126,2,2,2022-01-08,7,70,14.0
5188,144,16,1,2022-11-06,8,80,8.0
5189,106,11,2,2022-04-17,7,70,9.148134568369388
5190,124,37,1,2021-07-25,8,80,12.260418726277802
5191,69,5,2,2022-12-14,8,80,11.626246575376992
5192,147,13,1,2021-12-19,7,70,10.101779590716868
5193,103,10,1,2021-01-09,9,90,18.0
5194,13,12,1,2021-12-19,8,80,12.575746352857859
5195,120,13,1,2022-03-06,10,100,20.0
5196,53,36,1,2021-08-13,9,90,10.281762639934058
5197,100,10,1,2022-12-17,10,100,12.773170254269179
5198,12,25,1,2022-04-21,8,80,13.889159112732283
5199,39,37,1,2021-12-12,7,70,7.9634735887612695
5200,123,20,2,2021-09-17,8,80,13.920490915260727
5201,61,28,1,2021-07-09,9,90,12.617600841962888
5202,62,39,2,2021-09-01,7,70,11.382094505433074
5203,104,6,1,2021-07-05,8,80,8.0
5204,124,5,2,2021-10-27,10,100,16.8087504714933
5205,57,35,2,2022-11-25,9,90,16.458473105546087
5206,49,15,2,2022-05-14,7,70,7.06378008344935
5207,138,18,2,2022-06-10,7,70,12.301137693847993
5208,69,5,1,2022-12-19,8,80,15.260432735712591
5209,9,22,2,2021-07-27,7,70,7.0
5210,109,20,2,2021-04-18,8,80,14.426988953171943
5211,90,13,2,2021-09-27,9,90,16.9355630356676
5212,144,29,2,2022-11-04,9,90,15.759702399839389
5213,114,18,2,2021-02-18,8,80,10.624190461688498
5214,47,34,2,2021-05-07,10,100,12.10055494388886
5215,58,18,1,2022-10-12,11,110,19.558924132459065
5216,79,38,1,2022-10-05,8,80,8.135481024503047
5217,89,5,2,2021-02-20,8,80,12.793126761713962
5218,44,9,2,2021-07-16,8,80,10.99395445235213
5219,76,28,2,2021-08-08,9,90,9.0
5220,148,38,2,2021-02-15,9,90,12.94380165195782
5221,65,28,1,2021-04-02,9,90,15.376487296487365
5222,120,18,2,2022-10-28,9,90,11.331133175754411
5223,120,23,1,2021-09-05,8,80,11.126958385533026
5224,89,23,1,2021-07-08,8,80,8.0
5225,66,30,1,2021-04-28,7,70,8.80468957245041
5226,77,32,2,2022-10-22,9,90,11.153030088607682
5227,12,26,1,2022-02-06,8,80,12.938264048333224
5228,139,5,1,2021-07-13,8,80,8.0
5229,82,12,1,2021-11-17,9,90,13.170711716209992
5230,68,4,1,2022-01-04,8,80,8.0
5231,69,32,2,2021-12-05,8,80,9.445575386983363
5232,88,3,2,2022-07-18,8,80,16.0
5233,11,36,2,2021-02-01,9,90,12.157314051814117
5234,110,38,2,2021-03-18,11,110,11.0
5235,37,11,2,2021-05-04,7,70,14.0
5236,78,22,2,2021-12-12,7,70,7.381638391868939
5237,30,7,1,2022-01-03,8,80,15.044491425606171
5238,141,36,1,2022-04-17,7,70,7.127478645656041
5239,40,24,2,2022-08-19,9,90,11.109039791881756
5240,147,24,1,2022-01-23,8,80,8.0
5241,123,10,2,2021-02-07,9,90,15.372661615598332
5242,79,5,2,2021-11-09,8,80,11.496248581267109
5243,115,21,2,2022-10-07,6,60,7.543514218356547
5244,117,23,2,2021-11-04,9,90,13.1887622592416
5245,41,35,1,2021-05-27,7,70,12.166882950429668
5246,81,28,2,2022-05-01,10,100,17.9830481968391
5247,127,34,2,2021-07-25,6,60,9.38348494268511
5248,123,30,1,2022-06-20,7,70,8.385358293163996
5249,53,4,1,2022-05-01,7,70,7.0
5250,53,5,2,2021-08-08,9,90,14.866223629391083
5251,136,12,1,2021-09-28,9,90,17.085343745735543
5252,83,29,2,2021-05-27,10,100,20.0
5253,77,24,2,2021-06-13,7,70,9.858525781967108
5254,62,22,2,2022-11-05,10,100,20.0
5255,1,6,2,2021-05-01,9,90,18.0
5256,60,19,1,2021-05-23,7,70,10.979751723939179
5257,84,34,2,2021-01-07,9,90,11.330259732211939
5258,25,2,2,2022-08-19,7,70,9.563971568245588
5259,64,28,2,2022-05-06,7,70,7.0
5260,10,34,1,2022-03-26,10,100,11.274586820839165
5261,1,23,1,2021-09-12,9,90,15.547068374015861
5262,87,18,2,2022-07-09,8,80,10.947787333087083
5263,80,33,2,2021-06-05,6,60,12.0
5264,8,12,1,2022-03-20,7,70,10.180162304407684
5265,98,6,2,2021-08-24,9,90,15.095085736623844
5266,132,10,1,2022-07-10,8,80,8.0
5267,130,33,1,2022-09-15,10,100,10.0
5268,140,25,1,2022-08-04,12,120,18.705052193663715
5269,96,18,1,2021-04-15,8,80,16.0
5270,38,7,2,2021-01-10,8,80,11.832324774357176
5271,150,2,2,2022-03-12,9,90,11.895938930801442
5272,101,20,2,2022-07-09,9,90,9.202467642936043
5273,140,23,2,2022-08-02,12,120,14.339596195898663
5274,135,12,2,2021-03-26,8,80,16.0
5275,135,31,1,2021-07-11,8,80,16.0
5276,72,14,2,2021-03-05,9,90,10.026194543696846
5277,59,13,1,2021-11-19,10,100,10.0
5278,54,7,2,2021-05-18,7,70,11.23810267496398
5279,18,8,1,2021-02-20,9,90,17.134553863178233
5280,11,26,1,2021-04-08,9,90,12.595538716569216
5281,62,26,1,2021-09-11,7,70,7.0
5282,8,19,2,2022-10-26,7,70,13.116387386629947
5283,46,33,2,2022-10-01,10,100,12.692766489847028
5284,85,13,1,2022-11-01,8,80,13.627074813382425
5285,36,37,1,2022-12-12,10,100,10.0
5286,66,11,1,2022-06-24,7,70,11.314628404596903
5287,14,12,1,2022-11-13,8,80,16.0
5288,26,34,1,2022-10-04,7,70,10.442612133625918
5289,71,32,2,2021-04-14,6,60,8.200133425153595
5290,21,8,1,2021-07-22,7,70,8.342366835253737
5291,135,13,1,2022-07-08,8,80,16.0
5292,56,7,1,2022-12-22,8,80,8.0
5293,60,37,2,2021-04-21,8,80,8.415841364433255
5294,12,37,2,2022-03-13,8,80,9.74627374819547
5295,108,33,2,2021-11-25,9,90,12.05288216140788
5296,96,18,2,2021-12-13,6,60,8.87846193030879
5297,25,16,1,2021-01-07,11,110,20.165474411046063
5298,64,19,1,2021-05-22,7,70,9.002552810355274
5299,41,28,2,2021-06-27,8,80,14.568706530169397
5300,88,33,2,2022-09-25,8,80,8.495084898155712
5301,146,28,2,2021-08-15,7,70,9.127634324551153
5302,36,34,1,2021-08-09,11,110,17.436372470299716
5303,102,6,1,2021-09-23,12,120,16.124315923166954
5304,77,3,2,2022-10-24,10,100,11.362569884403817
5305,51,8,1,2022-02-09,9,90,18.0
5306,127,21,2,2021-06-18,10,100,14.183481300282889
5307,117,37,1,2022-07-07,9,90,10.95320544013421
5308,132,6,1,2022-04-28,8,80,12.079600260723325
5309,128,2,2,2022-02-14,9,90,16.80209004784104
5310,60,21,1,2022-05-04,9,90,14.652925088741858
5311,45,16,1,2021-09-01,10,100,20.0
5312,11,36,1,2022-05-27,8,80,9.15296858906138
5313,143,36,1,2022-03-06,7,70,14.0
5314,82,29,1,2021-08-05,8,80,10.02350911405626
5315,47,25,1,2022-10-02,10,100,15.117115158385431
5316,83,2,2,2022-07-02,9,90,9.45365911267682
5317,92,20,1,2021-06-15,7,70,14.0
5318,121,20,2,2021-10-16,10,100,11.108563298619636
5319,82,15,2,2022-01-17,9,90,11.763327156612485
5320,7,12,1,2021-11-24,11,110,14.356175396049142
5321,40,9,2,2022-08-03,9,90,18.0
5322,126,32,1,2021-12-03,7,70,9.687726165869186
5323,143,18,2,2021-07-21,8,80,12.64302281776135
5324,29,9,1,2021-12-11,9,90,9.0
5325,87,35,1,2022-05-28,9,90,15.509876709079762
5326,139,9,2,2022-05-01,10,100,19.209314597676492
5327,119,37,1,2022-12-10,6,60,11.401225581470175
5328,78,9,1,2021-01-14,7,70,12.061723646855118
5329,39,29,2,2021-03-10,7,70,12.892017378033914
5330,81,29,1,2022-12-18,8,80,12.71906302230401
5331,20,5,2,2021-11-07,6,60,11.257198186493163
5332,125,23,2,2022-09-27,8,80,12.181882660928126
5333,30,33,2,2022-09-25,8,80,9.905321802594067
5334,15,33,2,2022-08-17,9,90,16.57292032106731
5335,135,9,1,2021-08-08,8,80,15.924716007172659
5336,68,2,2,2022-06-12,7,70,10.407892779311341
5337,135,22,2,2022-12-14,8,80,16.0
5338,46,30,2,2021-02-28,11,110,22.0
5339,142,39,1,2022-04-14,8,80,12.55286269922925
5340,36,15,1,2022-11-01,8,80,11.942315916309774
5341,129,22,1,2022-10-04,6,60,10.258676258705428
5342,144,14,1,2021-11-01,8,80,16.0
5343,4,22,2,2022-05-28,8,80,10.907213794527333
5344,99,30,1,2021-11-09,9,90,9.57588022673299
5345,136,2,2,2022-05-07,11,110,11.0
5346,128,16,2,2021-09-17,8,80,8.0
5347,28,23,2,2021-07-25,10,100,12.639819604940119
5348,122,14,2,2022-05-11,9,90,9.0
5349,9,17,1,2021-01-18,7,70,7.273108223990598
5350,7,25,2,2021-06-23,9,90,11.332920839843059
5351,138,28,2,2021-08-28,7,70,7.722454931015346
5352,139,14,2,2021-05-10,7,70,7.0
5353,44,29,1,2021-05-12,8,80,13.46087881021662
5354,1,38,2,2022-03-06,9,90,15.922855561409579
5355,99,14,2,2021-09-05,9,90,17.700906841922475
5356,94,28,1,2021-10-12,9,90,11.660492038779184
5357,18,2,2,2021-03-14,9,90,14.432384132316717
5358,128,22,1,2022-04-23,9,90,12.132175233593944
5359,38,29,1,2021-03-04,8,80,16.0
5360,36,37,2,2022-10-20,11,110,15.997626586526108
5361,113,39,1,2022-05-11,8,80,16.0
5362,56,38,2,2021-07-04,9,90,12.972695003131484
5363,17,2,1,2021-01-09,7,70,13.409726045340525
5364,149,13,2,2021-05-01,11,110,12.127714704978445
5365,82,31,2,2022-03-15,8,80,12.737716124259498
5366,70,1,1,2022-12-01,8,80,16.0
5367,38,13,2,2021-02-12,8,80,8.312115765726901
5368,5,39,1,2022-01-03,8,80,12.033317517252488
5369,23,25,2,2022-02-12,7,70,7.108733517621932
5370,15,19,2,2021-05-23,9,90,9.0
5371,18,16,1,2021-04-10,9,90,18.0
5372,20,38,1,2022-04-15,9,90,11.719743855464785
5373,75,8,2,2022-03-20,9,90,15.547797743390614
5374,19,22,2,2021-05-22,7,70,7.0
5375,42,39,2,2021-10-03,8,80,10.932068191617704
5376,142,10,1,2021-02-08,8,80,15.54654593801365
5377,56,3,2,2022-07-02,8,80,10.735458328888361
5378,80,10,1,2022-06-10,6,60,8.461439873357248
5379,9,22,1,2022-12-26,7,70,9.99834241805666
5380,95,15,2,2022-04-09,6,60,11.336911931017214
5381,60,37,1,2022-06-07,9,90,12.418029185757774
5382,116,29,1,2022-02-17,11,110,15.362617730100213
5383,30,39,1,2022-06-22,8,80,12.154679038925575
5384,15,4,1,2021-08-16,9,90,13.666099522206371
5385,100,9,2,2021-03-06,9,90,12.936335007412369
5386,48,33,1,2021-10-03,9,90,9.0
5387,7,31,2,2021-03-20,8,80,12.124925945988661
5388,41,36,2,2022-09-03,7,70,11.654210343963612
5389,143,14,2,2021-10-10,8,80,15.784499538364257
5390,109,7,2,2021-01-04,8,80,11.502358105408707
5391,49,32,1,2022-10-03,8,80,8.0
5392,21,30,1,2021-06-12,7,70,10.56565428273442
5393,81,16,1,2021-06-20,9,90,9.0
5394,115,37,1,2021-04-09,6,60,7.475805055334089
5395,149,13,1,2021-04-25,9,90,9.91939186099005
5396,66,20,2,2021-11-12,7,70,7.0
5397,39,28,2,2022-02-23,7,70,11.597280351452648
5398,108,3,2,2022-08-11,9,90,11.025624854159938
5399,144,17,1,2021-04-24,8,80,8.0
5400,129,11,1,2022-12-10,6,60,6.0
5401,14,29,2,2021-12-18,7,70,12.388602329543527
5402,100,30,1,2021-12-07,10,100,14.48073310599414
5403,74,37,2,2021-07-17,10,100,16.12612362993245
5404,114,11,2,2022-03-03,9,90,9.0
5405,87,12,1,2022-10-04,8,80,8.0
5406,17,22,1,2022-11-06,7,70,14.0
5407,58,38,2,2021-01-28,11,110,22.0
5408,23,32,2,2021-08-18,10,100,12.012285575481792
5409,52,27,2,2021-06-19,8,80,16.0
5410,65,10,1,2022-11-23,9,90,11.609813316891744
5411,71,27,1,2022-12-22,7,70,9.492429939716681
5412,108,21,2,2021-10-22,9,90,9.0
5413,134,12,1,2021-12-12,12,120,19.938486405107145
5414,96,34,1,2021-06-26,6,60,8.587610123315367
5415,121,1,1,2021-09-18,9,90,9.0
5416,72,18,1,2022-04-02,8,80,8.0
5417,81,31,1,2021-05-06,12,120,12.854303398711304
5418,35,33,1,2022-09-18,8,80,8.580517219804971
5419,109,6,1,2021-04-11,7,70,13.466232966787327
5420,132,31,1,2022-05-10,8,80,8.0
5421,94,20,1,2022-08-07,8,80,9.229780658066758
5422,122,9,1,2022-02-15,9,90,14.805091134398644
5423,62,25,1,2022-04-27,12,120,12.625393760614223
5424,53,19,2,2022-10-07,8,80,14.918901232307647
5425,42,4,2,2022-03-07,8,80,10.675718199262183
5426,136,23,2,2022-11-19,12,120,14.021718446833226
5427,40,8,1,2022-10-11,8,80,16.0
5428,72,33,2,2022-05-16,9,90,12.519565125221227
5429,88,35,1,2022-07-03,7,70,13.690223679130975
5430,130,8,1,2021-09-28,9,90,15.02672276848785
5431,27,23,2,2022-02-20,8,80,14.92300094794997
5432,98,32,2,2022-08-17,9,90,18.0
5433,77,16,1,2021-06-01,7,70,7.0
5434,47,25,2,2022-11-22,9,90,16.01375934376847
5435,77,30,2,2021-09-12,12,120,23.055924913635074
5436,131,5,2,2021-11-13,10,100,10.772785433980848
5437,95,19,1,2022-07-07,7,70,9.193322953779374
5438,23,11,1,2021-07-25,6,60,6.0
5439,148,16,1,2021-10-20,7,70,14.0
5440,83,32,1,2022-06-20,10,100,10.0
5441,103,22,1,2021-08-02,9,90,13.399697435230745
5442,69,20,2,2022-10-11,8,80,16.0
5443,135,23,1,2022-02-27,8,80,13.384442051018754
5444,7,4,2,2021-01-20,10,100,20.0
5445,14,8,1,2022-09-10,7,70,10.6445657218781
5446,42,2,2,2021-01-19,7,70,9.271376795154303
5447,109,29,2,2022-09-25,9,90,18.0
5448,87,31,2,2022-11-11,9,90,12.711228011221984
5449,27,24,2,2022-04-09,8,80,13.013665639474105
5450,108,18,2,2021-12-16,9,90,11.839105738596595
5451,107,21,2,2021-08-06,8,80,13.134174350677434
5452,84,23,2,2022-02-05,8,80,14.624032845304905
5453,6,30,1,2021-04-05,7,70,7.0
5454,59,12,2,2021-02-27,8,80,14.29749979894544
5455,5,35,2,2022-12-03,7,70,14.0
5456,133,36,2,2022-04-15,11,110,16.945297115163832
5457,22,1,1,2022-02-09,10,100,16.001595150788923
5458,76,36,1,2022-08-14,8,80,8.0
5459,123,36,1,2022-11-12,9,90,15.912300644856117
5460,112,16,2,2021-07-25,8,80,13.1637481188635
5461,142,8,1,2022-07-05,8,80,13.607775497766331
5462,125,17,2,2022-12-13,9,90,9.037902095789395
5463,47,4,2,2021-11-19,9,90,15.53806237907818
5464,45,39,1,2021-10-02,11,110,11.0
5465,6,22,1,2021-01-26,7,70,8.155819702149378
5466,69,13,1,2022-06-27,8,80,9.640661684653784
5467,146,26,2,2021-03-22,9,90,18.0
5468,54,20,1,2021-09-26,7,70,12.105461953784081
5469,112,18,1,2021-12-20,8,80,8.629563643669943
5470,106,12,1,2022-10-23,7,70,12.92662053614878
5471,68,2,2,2021-07-04,8,80,13.853687645147915
5472,85,24,1,2021-09-15,7,70,7.0
5473,30,16,1,2022-11-13,8,80,16.0
5474,78,11,2,2021-12-18,7,70,8.744006843293183
5475,10,26,2,2021-06-16,10,100,10.56876240325331
5476,54,39,2,2021-11-10,7,70,10.539710798193392
5477,42,19,1,2021-08-08,7,70,11.61499510486276
5478,96,15,1,2021-09-08,8,80,9.8300697064876
5479,55,29,1,2022-07-15,12,120,12.0
5480,122,7,1,2021-08-08,9,90,14.899573289055544
5481,36,37,1,2021-04-18,11,110,22.0
5482,130,30,2,2021-03-21,10,100,10.216134915964286
5483,147,22,2,2021-12-06,7,70,9.294082574703207
5484,107,3,1,2022-04-24,7,70,10.509027819104709
5485,81,29,2,2021-07-26,8,80,14.058975064835286
5486,62,18,1,2021-05-26,10,100,10.137658816300242
5487,34,27,2,2022-06-06,8,80,16.0
5488,39,23,2,2021-12-18,8,80,15.505499796468484
5489,144,9,2,2021-02-21,9,90,9.152379308771419
5490,60,34,1,2021-09-05,7,70,14.0
5491,111,38,1,2021-01-16,9,90,12.496822735398535
5492,121,6,2,2021-12-03,7,70,7.0
5493,115,38,2,2022-05-07,6,60,12.0
5494,34,22,1,2021-08-21,8,80,11.457674100806779
5495,111,34,2,2021-11-25,10,100,13.346578264340623
5496,150,9,1,2022-07-16,9,90,18.0
5497,8,4,1,2022-07-21,7,70,14.0
5498,57,1,2,2022-02-20,9,90,14.568870975702714
5499,58,29,2,2021-10-16,9,90,9.0
5500,91,14,2,2022-03-08,9,90,18.0
5501,64,38,1,2022-12-18,7,70,10.486951615301042
5502,82,12,2,2021-08-04,9,90,15.467671347082957
5503,149,13,1,2022-11-12,11,110,12.70345559701055
5504,53,35,1,2022-01-13,8,80,8.0
5505,116,4,1,2021-11-21,10,100,10.0
5506,21,26,1,2021-04-18,6,60,8.391095515333088
5507,138,14,2,2021-12-25,7,70,14.0
